,Shared_180d_MinVar_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve,Best_Static_ETF_Level_InverseVol_VolTarget_Sleeve
2006-01-31,0.04611641978161485,0.04611641978161485,0.04611641978161485
2006-02-28,-0.02480564994237105,-0.02480564994237105,-0.02480564994237105
2006-03-31,0.0362047224959101,0.0362047224959101,0.03068991043975873
2006-04-28,0.1203097770627827,0.1203097770627827,0.09957016984010997
2006-05-31,-0.013212367941959912,-0.013212367941959912,-0.05655684833736245
2006-06-30,-0.000611175868189,-0.0467072031434576,-0.027703577805259078
2006-07-31,0.03131556893987839,0.03131556893987839,0.027996684997999413
2006-08-31,-0.0130389542224021,-0.0130389542224021,-0.0008953109549880338
2006-09-29,0.0022191749625672,-0.040828426725656744,-0.029020189139204476
2006-10-31,0.0374909536491665,0.0374909536491665,0.025024066661331654
2006-11-30,0.0307293584124261,0.06436831864773625,0.04406125781026214
2006-12-29,0.020024359487293423,0.004824670769396574,0.011112224212537129
2007-01-31,0.004628586240696959,0.00582468506643514,0.01177656168018555
2007-02-28,-0.009437752042851478,0.007930798763941626,-0.004673986584884939
2007-03-30,0.020727840940583855,0.01579613859886401,0.01687702862244361
2007-04-30,0.017329100021146095,0.016882380434485447,0.027641690340533282
2007-05-31,0.041097449517440154,0.019365402559986866,0.038804665060378246
2007-06-29,0.016787153007357048,0.016787153007357048,0.020761491943438303
2007-07-31,-0.0078818945913135,-0.0078818945913135,0.0028748236912854584
2007-08-31,0.0089015507756214,0.0204109668971289,0.02147913841090775
2007-09-28,0.08411806990489265,0.08411806990489265,0.0802446703187906
2007-10-31,0.0863243135697723,0.08760670505804762,0.08817963578797586
2007-11-30,-0.042864300286868814,-0.03267714632256733,-0.04584231190294937
2007-12-31,0.011231142991678881,0.047736573757673886,0.03326264866883971
2008-01-31,0.06866072429551227,0.06829543637567434,0.039975750163023245
2008-02-29,0.020983714688060793,0.019421805874761718,0.0253559421706333
2008-03-31,-0.0021585262330023978,0.000557682172847981,-0.010565746532281468
2008-04-30,-0.02952377211313209,-0.027656660042916295,-0.02973483737165572
2008-05-30,0.011014979360800427,0.012434639888886892,-0.006109048657463869
2008-06-30,0.005994976007368334,0.004205248980866933,0.002082839600066423
2008-07-31,0.002204701453511424,-0.0048424235451295875,-0.0002287254999257405
2008-08-29,-0.008846908129732933,-0.006771976124000819,0.00012168665594459657
2008-09-30,0.01072497764695425,0.01017463418359439,-0.011352160785158077
2008-10-31,-0.021559052224697874,-0.018871564918465672,-0.0133329746002446
2008-11-28,0.10844125229204979,0.1082215322139771,0.10522613106195061
2008-12-31,0.08424230769203167,0.08409501716842367,0.07725274034277063
2009-01-30,-0.022406651206705354,-0.022302298820267227,-0.038837823072554366
2009-02-27,-0.003462776895751834,-0.0034446329151182364,-0.004504432401900371
2009-03-31,0.022572689866251792,0.022510399255568015,0.011378524212506333
2009-04-30,-0.02851514059458903,-0.028528934536102165,-0.03637868260969074
2009-05-29,0.0033900764245408735,0.0035942665541040288,0.026260819656118827
2009-06-30,-0.03946525386342961,-0.021227783975869344,-0.0329523093013229
2009-07-31,0.05285224508802869,0.037247373661796104,0.03867318632459427
2009-08-31,0.009805449647254355,0.0066854500144087675,0.02207070379878707
2009-09-30,0.046235924054246424,0.05215608699726313,0.04013275192465819
2009-10-30,-0.007112094334206625,0.005698675073084876,-0.01251300315888762
2009-11-30,0.053309896862925005,0.09776229529673403,0.07139676865007726
2009-12-31,-0.012399942085584356,0.011172965243422317,0.007321383061742435
2010-01-29,-0.032644906322199525,-0.035592082401780044,-0.042154380810229874
2010-02-26,0.036449247306804856,0.03438634270801923,0.02857185390806012
2010-03-31,0.04484979285088428,0.0394274479362469,0.0425650984115267
2010-04-30,0.038866134353724484,0.04836941445517515,0.02218198673192675
2010-05-31,-0.002139038403779634,0.01235710543467734,-0.028499764170377508
2010-06-30,-0.0076429665903760165,-0.02287667758194823,-0.02012307138379122
2010-07-30,-0.027261613959027736,-0.025573953332774797,-0.023841833225972872
2010-08-31,0.02403819493572351,0.03417905287900774,0.0012127673081111234
2010-09-30,-0.0026151375446914838,0.017312793610906912,0.0069134368490819335
2010-10-29,0.0015882403540494888,0.03318982140634284,0.0068399142697417835
2010-11-30,0.002926513512474724,0.009920615894729187,-0.006459091075676929
2010-12-31,-0.006014923520228319,0.036254649919955265,0.03341939672258611
2011-01-31,-0.0518867969284889,-0.04456604943307121,-0.0053912096810628096
2011-02-28,0.03254842925593574,0.03801821970873844,0.03719073541223712
2011-03-31,-0.0141830612676927,0.009382677450736038,0.008849757442211207
2011-04-29,0.027553178656776048,0.06616238545434054,0.03628970713546776
2011-05-31,-0.01506453312692645,-0.01032483600886181,0.006698050966605158
2011-06-30,-0.0221499278791384,-0.017222427603987095,-0.014924626813986874
2011-07-29,0.02403923305293671,0.030796200652574234,0.004055614087848686
2011-08-31,0.01691782591311515,0.04608650606504623,0.037376003488201553
2011-09-30,0.010718944567917457,0.008733888817990415,0.025170007031237354
2011-10-31,0.0011670057859764285,0.0053131363391887565,0.005349092227984378
2011-11-30,0.018615366502341427,0.017212375361613165,0.018461942734420513
2011-12-30,-0.020413545650327897,-0.023776486536187483,-0.027508456204002992
2012-01-31,0.0086192794349544,0.0086192794349544,0.005497428266554075
2012-02-29,-0.02711594352707869,-0.02711594352707869,-0.014989920747252326
2012-03-30,0.004085404970260751,-0.031897569397397095,-0.007412098228546488
2012-04-30,0.0183239813750666,0.0183239813750666,-0.010601014448318345
2012-05-31,-0.0652285200076464,0.0286954271452122,0.001049688930543819
2012-06-29,0.00971592566238275,-0.0041432671672807,-0.0074331565493771625
2012-07-31,0.0118296691996442,0.014011572760364903,0.012950253515583366
2012-08-31,0.01933162072999735,0.01933162072999735,0.012283212052598946
2012-09-28,0.0015862801377264052,-0.00822172448039675,-0.008289588066244056
2012-10-31,-0.0354953559670483,-0.03724253326564585,-0.033037610062891465
2012-11-30,0.009014185445329033,0.009014185445329033,0.00809087159301025
2012-12-31,-0.01714014144679385,0.0021323931291337495,0.028193169402244617
2013-01-31,0.047233763518706576,0.01717687645431655,0.013353611784660956
2013-02-28,-0.0015873481266804853,-6.353892428590056e-05,0.0069286941964746725
2013-03-29,0.028664505670057218,0.0422810804653641,0.041836822104653976
2013-04-30,0.02027385244300894,0.007858730215676499,0.009137450260955467
2013-05-31,0.0045646587704094,0.0045646587704094,0.03059461531670865
2013-06-28,-0.01076216568513235,-0.01747984421334515,-0.01613626643506138
2013-07-31,0.04049723856561753,0.04049723856561753,0.06832812258124961
2013-08-30,-0.03081702720887045,-0.03081702720887045,-0.01623526197460843
2013-09-30,0.04680592239595526,0.0482684453658498,0.05298301702104008
2013-10-31,0.0368848871159346,0.02840137539978235,0.037555449401774
2013-11-29,0.037537989447580855,0.037537989447580855,0.037299133760086076
2013-12-31,0.0247410759358388,0.0247410759358388,0.02522944492269527
2014-01-31,-0.023476227980839398,-0.023476227980839398,-0.02165103514083759
2014-02-28,0.049656359982988146,0.04963214203843572,0.04911220088402918
2014-03-31,-0.013504775537724133,-0.013512968614006138,-0.013123275470758637
2014-04-30,-0.01878165427107779,-0.01880636967106929,0.004729377882717304
2014-05-30,0.026451389737672772,0.024242455598586923,0.028418859111059003
2014-06-30,0.01706574724218551,0.016825412428353018,0.013266227665934481
2014-07-31,-0.0010513301166551105,-0.0008088790347366001,0.012608910840755607
2014-08-29,0.0486663895939215,0.044779225909599804,0.04111282233154797
2014-09-30,-0.01434509455279845,-0.0106813704483267,-0.03714980454867857
2014-10-31,0.027302768836231547,0.02498501817402525,0.027326281640489794
2014-11-28,0.037568607803472445,0.036467952253285196,0.037623584031190094
2014-12-31,0.005053656936082101,0.005053656936082101,0.0064994606679163475
2015-01-30,0.03866734086992405,0.03866734086992405,0.046825777415240376
2015-02-27,0.005410778293119249,0.005410778293119249,0.005016096608703918
2015-03-31,-0.00633361598007955,-0.00633361598007955,-0.007667624504094997
2015-04-30,-0.007514267283377349,-0.007514267283377349,0.0005856369879069286
2015-05-29,-0.0006201195616046002,-0.0006201195616046002,0.005247029925466382
2015-06-30,-0.00850552071337045,-0.0225761854326873,-0.011546610229810815
2015-07-31,0.01726903914520895,0.034083288726109204,0.02109752360766328
2015-08-31,-0.065677377522654,-0.06366572901248216,-0.02336973695860049
2015-09-30,0.0157921368648841,0.015442899591756196,0.0157921368648841
2015-10-30,-0.0063692943837542,-0.006347830841589369,-0.0063692943837542
2015-11-30,-0.002535042237391048,0.004871724071315,-0.0016232392200570367
2015-12-31,-0.0166152376806633,-0.0166152376806633,-0.007482813561888978
2016-01-29,-0.0691044465174288,-0.06448868064516779,-0.0691044465174288
2016-02-29,0.023141991925142907,0.025988880748516796,0.01988307445807091
2016-03-31,-0.0008390805778203496,-0.0011065971569668804,-0.003781993412068329
2016-04-29,-0.004098129077700612,-0.002949207706509327,0.005467336823808801
2016-05-31,-0.005070177159741811,-0.006954423807329848,-0.016724801249851352
2016-06-30,0.06946683880564788,0.051986778988144744,0.07370378803686005
2016-07-29,0.01072323537825311,0.010676843057647439,0.010335756426763298
2016-08-31,-0.01126856924642846,-0.0101345543732385,0.00515852686915812
2016-09-30,0.006693623132889601,-0.004714204299578331,0.021258749426765727
2016-10-31,-0.026539540347029263,-0.0220106150538605,-0.012841892246341866
2016-11-30,0.018046134725968638,-0.06374783836656518,0.020021173958239883
2016-12-30,0.015366442218573285,0.0042508710121391385,0.00902099361043356
2017-01-31,0.0178947567619138,0.0178947567619138,0.03539075063218485
2017-02-28,0.03152576963562255,0.018354105785951348,0.03262493750559792
2017-03-31,0.0102645813881039,0.0102645813881039,0.027248889861022328
2017-04-28,0.0193813288408202,0.0193813288408202,0.022362873209260656
2017-05-31,0.00963448548031795,0.00963448548031795,0.014232037524337476
2017-06-30,-0.0084021934388565,-0.00695636850252575,-0.007820504675602373
2017-07-31,0.024568879783820552,0.024568879783820552,0.04910265732494837
2017-08-31,0.022126042737893252,0.022126042737893252,0.021954266343331634
2017-09-29,-0.0016992855519667,-0.0016992855519667,-0.001856702279856781
2017-10-31,0.0394346114421281,0.0266764870818293,0.04018368514384406
2017-11-30,0.007913965185070199,0.024564689116872,0.009384585795560514
2017-12-29,0.0218234344436967,0.0218234344436967,0.021577622668361395
2018-01-31,0.08527509700410095,0.08527509700410095,0.08522619491371854
2018-02-28,-0.0358609072579692,-0.03595652010948655,-0.03628325648306952
2018-03-30,-0.016180626330121184,-0.0167811435117365,-0.01640722371996861
2018-04-30,-0.0118736382602745,-0.011888977076475127,-0.01211951315113111
2018-05-31,0.049641591137974304,0.014251759685214369,0.014396029544487004
2018-06-29,0.005172284832917063,0.007650847475523819,0.005384088498845145
2018-07-31,0.017214731256642957,0.0207107403196869,0.01905423263996854
2018-08-31,0.04074076314804119,0.045054089837436605,0.04299947303763818
2018-09-28,-0.012063515386388796,-0.012315529847167314,-0.012405781384740439
2018-10-31,-0.05519476062924679,-0.050790190137677035,-0.050498718953997726
2018-11-30,0.011318878085658023,0.011797240081051107,0.011798836100144797
2018-12-31,-0.001789469722791856,-0.00825975097482029,0.01125259950101837
2019-01-31,0.008993981411314942,0.0176960242760918,0.014896095052823313
2019-02-28,-0.008412236096426341,-0.009116975689330948,-0.005540263119895765
2019-03-29,0.030008248787491927,0.03565171211413528,0.01217081373139952
2019-04-30,-0.010485925808969718,0.037099321010065134,0.006414547658711085
2019-05-31,0.02403001172657645,-0.04152094941739457,0.015900266650948503
2019-06-28,0.01983665016087224,0.02230338294187808,0.012383680393021793
2019-07-31,0.000817999913653162,0.0007612931833731764,0.011375001893270547
2019-08-30,0.08201434732080265,0.08037841234945847,0.02773701105002844
2019-09-30,-0.027596128216727005,-0.0272694651431848,-0.03088242057978336
2019-10-31,0.010418855730160149,0.009373791183612243,-0.0017168433185526626
2019-11-29,0.012688901675654746,-0.018547777354338203,-0.003427197706511377
2019-12-31,0.004326289609576815,0.006634829833950532,0.0021221112837822307
2020-01-31,0.03791493805225438,0.02274292118007919,-0.012849727293085176
2020-02-28,-0.025980535843596282,0.005542285058954252,-0.07081921818182733
2020-03-31,0.028770479091048417,0.0017806941764506277,0.00546676352487396
2020-04-30,0.007339243283450675,0.041088631748368555,0.005519789618071264
2020-05-29,0.01485141010689366,0.005088197859140173,-0.0029097155042632308
2020-06-30,0.02624477826461113,0.03130690827951702,0.02933580770592039
2020-07-31,0.08926814767815897,0.08943188875041702,0.05728215404466348
2020-08-31,0.01677581672643542,0.017242807284808613,0.037066014009329726
2020-09-30,-0.012364228244244642,-0.012234522118776119,-0.015260161931169452
2020-10-30,-0.006640112326779367,-0.006575327692055275,-0.011690115601943399
2020-11-30,-0.04511277506026172,-0.046140536647879114,0.06835716387529842
2020-12-31,0.01426832359101672,0.05310731312221238,0.024335278721497294
2021-01-29,0.01814464609763697,-0.024660322205440975,-0.010508740002871426
2021-02-26,-0.002385693572367967,-0.014063785877662594,0.002466234304066124
2021-03-31,-0.009382841564478035,0.0067878663650012645,0.004785034936050529
2021-04-30,0.032690068661698504,0.03387641600378309,0.027106746992414277
2021-05-31,0.01243815455523881,0.008872305952248336,0.0163503316765894
2021-06-30,0.0010207455164251496,-0.0022117079181845755,0.01113991725943747
2021-07-30,-0.005930508832599999,-0.0034884083357096616,-0.010921315312206083
2021-08-31,0.0321089271887254,0.030820455129262722,0.02246692052539502
2021-09-30,-0.05171842503869795,-0.04366021727621758,-0.04062337468096581
2021-10-29,0.0613549957208698,0.056210306902051435,0.031142509587331512
2021-11-30,0.005775117024936884,0.0053574335028991225,0.004902401576459578
2021-12-31,0.028003078009042406,0.027637111265092947,0.030412576239051223
2022-01-31,-0.057430695054609605,-0.05780069311598289,-0.05817235312952339
2022-02-28,-0.013581412783569986,-0.01385313470864638,-0.0159436574343681
2022-03-31,0.005481038860790211,0.005653216538028972,0.0066012159532401705
2022-04-29,-0.047293401582131134,-0.04752206684105987,-0.04836318944612991
2022-05-31,-0.026465951748906157,-0.026613414971988426,-0.027161218242358686
2022-06-30,-0.009730065290627142,-0.009704173029854166,-0.009495550043263676
2022-07-29,0.02033879983133012,0.020543350735450994,0.022088747489973234
2022-08-31,-0.03706971682969617,-0.037100271416827466,-0.03743107225346132
2022-09-30,-0.044423756266083,-0.04442362819331673,-0.04516579010089038
2022-10-31,-0.014732373021163186,-0.01473244453388913,-0.014732300258624471
2022-11-30,0.04080052080393604,0.04080052080393603,0.040826446314389205
2022-12-30,-0.03192699668757562,-0.03192699668757566,-0.03451247603852746
2023-01-31,0.057301452320449954,0.05730145232044996,0.06363334407099233
2023-02-28,-0.02809254847922581,-0.04310937184732415,-0.04471537089790817
2023-03-31,0.004672974844287345,0.07143917849077683,0.04174423080446688
2023-04-28,0.008992228400154035,0.008860161900675362,0.010771856907669268
2023-05-31,-0.014818915970328587,-0.01461552484016036,-0.007748549727901802
2023-06-30,-0.013232330651253331,-0.014153961315724082,0.002027741257479721
2023-07-31,0.02732132302173199,0.024819139318913906,0.028411057350412064
2023-08-31,-0.02535750557389397,-0.021826275409632626,-0.01438340795978606
2023-09-29,-0.04662553826659621,-0.042389640322672284,-0.04677997123987104
2023-10-31,-0.01591449329327773,-0.0063146838571561505,-0.009935754616735657
2023-11-30,0.0599869725178297,0.055610021935987144,0.05449391376586882
2023-12-29,0.04101664596365899,0.03858525226409035,0.04312898283890848
2024-01-31,0.013828944330331987,0.009815728822133862,0.0038027688816960133
2024-02-29,0.04128971347316422,0.03554024045515504,0.03475636437105803
2024-03-29,0.027142881916855197,0.026912981821631852,0.026211919679721155
2024-04-30,-0.03179857282378756,-0.0320480756528298,-0.033948996829727594
2024-05-31,0.03325833417671916,0.04526136250429316,0.046393914453981805
2024-06-28,0.025059410844154965,0.037213659254871106,0.037574786638558066
2024-07-31,0.008582268812732757,0.010225509886015489,0.00991093053614392
2024-08-30,0.017393424068361113,0.016279751344658793,0.016758590725311946
2024-09-30,0.035684507286658965,0.037722434120598565,0.039329427002747636
2024-10-31,0.0170349644017377,0.016619171462226308,-0.0179842390448613
2024-11-29,0.014196078622008449,0.055950987953036026,0.008481062437583516
2024-12-31,-0.030470049925839217,-0.023505850252336934,-0.02660872770544571
2025-01-31,0.02424521304285485,0.04385852700815973,0.04376143484737432
2025-02-28,-0.0044092320299076,0.004624074354652415,-0.001956785721663353
2025-03-31,0.014055346948153934,0.01727334099072779,0.010914709149337395
2025-04-30,0.0324027898552491,0.02780868753328855,0.022922662850812014
2025-05-30,0.02367299956768245,0.02367299956768245,-0.008401665264247874
2025-06-30,0.033954908560615504,0.033954908560615504,0.031287137139306705
2025-07-31,0.009051141220429949,-0.01352708973213235,0.0007875423033973429
2025-08-29,0.04756075037250655,0.029707139254905448,0.019579055583746202
2025-09-30,0.0691222028019059,0.08495966041863165,0.08576412933206576
2025-10-31,0.03558358214861285,0.04090762611743755,0.021482353682875516
2025-11-28,0.017978348269336503,0.01903390819658725,-0.013503766290925841
2025-12-31,0.0075171154269666005,0.021663256077533048,0.021650949581993102
2026-01-30,0.06751936429433496,0.09718816415007753,0.09050215377756785
2026-02-27,0.0730420431524471,0.07101868051534563,0.06733818343376026
